node_u,node_v
220639,274008
45777,101352
50540,58852
230986,91569
181951,68082
227218,36623
219271,279011
210044,287141
230062,63633
32045,128296
56344,113273
246629,147444
241694,308588
146794,196654
280941,301829
92574,246362
180651,307365
269351,259952
102036,25982
53682,25018
105770,261706
6811,127531
309766,75538
203780,39239
80840,232366
214283,175682
237203,151100
98286,6852
74328,58511
194559,83125
121191,20425
138626,213594
204649,275168
172456,128122
253011,18586
184175,60575
159178,100712
266118,214048
208605,17050
174481,193803
302990,258274
110872,151552
51838,271890
157669,283092
162332,272077
185430,303341
187759,89415
170715,179929
112071,16886
142232,137660
43624,281011
17109,85642
119906,196525
221619,150068
163888,197280
31865,85894
301786,291686
59346,253233
267540,279711
218088,183545
262927,202780
28521,36168
216173,106454
107893,21869
215157,130128
115476,282591
229381,296359
13452,173783
48726,169121
240238,119870
252580,61593
19061,144882
120936,297191
87259,76733
299498,199015
229969,35153
201169,217160
49494,110865
301453,205054
13041,210741
68523,6252
15066,210187
137650,279884
109095,212935
105109,269437
50772,32456
170338,153036
310378,105086
161822,25227
257144,55590
303348,132407
214783,34034
188634,60860
93116,84219
298814,237565
219378,158710
233449,281215
43669,311419
92959,177071
258919,177307
31282,286003
267283,82622
288244,151776
52103,201466
312426,186768
298483,295067
62582,230366
215231,246281
67137,130604
30138,286528
85539,256920
262342,10965
283352,301609
192098,165869
264904,284307
251195,289432
205042,172367
1520,9658
309769,89864
181372,98336
243620,218979
138579,249608
264038,250169
110963,196369
284346,164747
62839,250192
86018,294255
23405,284819
161663,26038
16305,290997
288528,152397
284381,37104
172322,55640
226258,256447
237311,29227
221635,279609
159611,125881
59396,133096
54150,123185
135891,279217
247901,242902
44581,205509
254071,288538
223916,301542
203087,254395
51273,25364
294089,44188
194510,102910
82283,241587
224484,90220
141951,306550
295572,233135
223901,28355
254010,235033
259752,77167
37898,277663
222096,139587
263139,140517
603,16011
59243,309994
238999,260724
194213,214092
82176,245674
169690,173568
67075,287726
124466,276700
169528,100129
198735,198814
59845,240809
218814,178902
62631,15181
141586,257517
79027,164891
179963,19837
297254,154413
146624,175583
100240,275213
129841,240284
170049,35143
75331,299782
284108,68720
258112,188066
167061,151109
233182,67045
221915,129316
27979,117826
187134,53498
172335,193745
62893,29323
73974,13612
32301,246291
68436,112561
144296,306204
249121,220071
82895,70220
38594,269519
273833,156027
47487,140540
53715,201411
252354,187471
36686,130241
178583,162549
144633,22984
303930,17176
216820,301618
129442,124406
66488,254892
281250,243891
250137,65231
166059,307563
63290,58384
219255,8444
71837,183771
157410,119182
92435,157598
186118,31369
142880,148468
110244,33559
254915,228465
252217,9948
220431,127295
61309,246325
90079,111554
175785,196472
168143,105315
239720,26895
16437,30145
89124,56674
147248,304129
167822,45454
257914,289596
162870,32683
150044,152518
132689,275343
196086,62841
224235,94586
83984,33575
179442,93600
246654,296475
125546,207245
14407,73325
277805,17561
113046,83104
150406,65837
79131,120268
50269,189571
10378,87336
70227,157250
222514,38774
296503,169124
37942,164602
153402,238605
95190,238514
285333,225444
251704,768
4835,296631
292784,74829
84670,198747
162381,297441
195604,297880
93767,2419
286633,299937
19070,32467
86695,96627
238794,157762
143229,52782
234027,195889
173473,162884
6578,196278
70281,36466
151483,129888
26870,56657
135067,183261
52130,269878
114737,195763
54624,288639
187676,11254
244068,160857
115085,28768
53148,268535
275859,230290
192575,213280
125413,230074
139699,207111
87028,254090
131746,129866
261840,11553
110031,245195
265854,284009
53938,22157
240665,36448
49893,236852
305713,240922
46171,16760
51376,186090
27899,55023
206914,292430
148534,129182
88902,249390
250711,292342
67275,162465
235248,200585
74019,95148
126945,23515
123424,160500
99840,24135
290994,207428
16084,116535
224549,38210
225450,103758
240315,107957
10755,68778
179313,221275
223936,282529
115883,188076
129823,282038
3391,127511
249987,305817
154112,219822
226538,226138
279732,215697
187439,228360
156772,308937
92703,189291
214992,298791
64434,25162
72099,116294
122147,103586
175125,93591
159378,190942
183941,86776
202782,123484
92403,188964
94574,294566
5711,106987
94854,143090
119786,80844
262245,3719
104270,116262
283039,84810
257701,296635
165146,138707
63169,3782
95419,247818
37852,175297
256962,168364
25416,291006
172299,69788
20366,78858
134131,150302
223168,103718
118514,136845
27078,154303
286603,87549
306335,259371
33634,221540
77820,258410
73976,64770
66381,63468
32460,169824
62422,127875
63507,255552
242547,97831
51707,294704
4401,71021
69180,202975
263285,158708
217272,47713
275481,3933
9761,97489
89604,139821
147114,256715
140403,180435
226610,257738
283351,170949
97476,253612
305815,230323
158097,289245
24140,147606
27745,147180
200256,30897
91287,44012
299648,108380
87076,142034
289095,98994
262542,219793
130148,225396
4289,158041
104142,17883
159255,65915
308307,297341
89070,209867
64996,290041
149632,94409
80910,185304
272367,172291
211156,263637
218253,122047
265148,101708
253222,25378
211249,181259
48506,309332
38520,229126
231420,299836
122998,162668
159713,46893
5018,162818
287896,180354
119091,7960
272221,251750
3272,88842
46315,80875
255147,54111
114391,271606
187197,177733
171080,150848
14086,197488
289074,233425
36754,3408
153028,59312
48980,185423
204790,89846
91966,221351
282536,262169
95354,113306
199187,180034
297322,58683
212877,56310
198294,84226
262118,137316
59390,1347
242920,299671
295224,161016
219546,252306
170886,189170
266492,146049
27327,289738
187929,250634
292952,45980
240338,68818
30942,104997
127747,70153
265592,216035
103980,168644
78394,186875
244844,33298
152250,212089
311715,297128
51741,151868
162989,235401
260121,263779
128425,252545
181853,304529
153363,219601
144181,115435
152544,16810
99531,186515
268358,146599
100002,89199
228470,149614
186046,54639
43219,236248
133106,274544
4799,221510
205729,74991
129632,205178
241702,284878
70978,134164
103302,18416
309022,294549
299164,309740
260709,250330
131863,104277
222421,234090
153744,121075
97850,224456
205667,30993
42226,133427
85789,178465
272869,217945
258198,102506
238314,25232
312721,88670
106580,28013
215937,36325
284092,88670
210515,189400
168768,154374
264198,283337
16160,69106
255969,255402
97430,115142
302666,290928
294716,39632
244282,217833
147354,82889
161838,211473
141124,205391
307448,186188
134451,211135
102919,128643
93767,85287
308120,21118
179184,194906
51614,191618
298305,75152
301387,97684
39738,22967
188551,104038
207980,244482
189099,216761
201458,50464
158611,233458
86720,254088
8282,54233
19542,154899
308633,82944
298940,164640
228012,153467
293166,214313
192111,167283
185451,234034
94590,60349
276278,161945
186577,178378
185755,207174
98323,252699
19109,250741
130291,83492
132974,252851
6272,58299
189717,188016
301259,106822
261563,95403
200946,169290
170045,70422
236906,5597
4065,133131
63336,203775
281261,233074
149969,219530
222222,47429
176067,250301
59144,151558
75703,259294
163469,151578
89709,84028
249869,21696
121310,218849
212246,110803
262613,220468
276719,163677
166273,102661
513,132975
16038,12176
191873,252251
538,178890
312423,262981
23290,133906
223950,223863
268379,223642
263139,303119
231001,142268
173118,113350
60796,200098
248970,168299
77868,399
260062,193968
64988,265956
141258,27651
79363,13283
6342,125899
101162,74426
7470,142745
62943,226226
226592,65937
168631,228471
6476,299293
235523,50240
11548,146009
62384,164129
168742,56305
83357,252891
260739,107681
152874,273041
271785,100381
91259,219083
60850,214184
192135,93148
303324,281051
157425,64534
279504,67230
71933,306057
242577,263
296464,149250
12004,46449
82552,281434
254864,170041
288665,250797
91144,300298
112592,101966
1574,35082
308791,112179
303014,96986
214503,43186
273255,282751
269907,44877
235205,149227
52778,230915
270376,101954
130574,82042
90326,269050
111275,302567
270126,192095
149520,60638
89864,142717
150768,28002
65142,158976
64415,215048
56824,199656
233809,190555
3572,186844
96154,11163
119682,279739
77390,121508
13726,250220
147477,228139
297222,177984
310579,240198
265804,29123
252137,267672
102937,288939
264720,308264
217555,94273
30372,193163
217003,238530
240121,130725
250123,239546
82368,240713
75731,8880
50306,48460
201058,210418
50117,274707
83237,138134
92627,177742
10348,168957
51067,39267
182874,296700
144196,66085
39598,71369
37690,76389
31594,80995
282387,162323
262419,65719
199564,33619
33631,17957
210404,13890
241391,40845
165315,308991
202260,134673
219878,93509
42646,50286
74062,146020
262904,2833
210532,298088
206753,69956
221858,253680
133209,275279
126206,209796
285059,269999
47208,121290
80224,283763
300436,1291
184043,127858
136347,233119
163287,94056
204771,26254
135468,196939
242713,25053
167595,150775
63912,113800
145199,289609
68397,196819
135098,83890
108078,7533
211969,176775
219519,14755
308106,46195
242296,135555
158834,213003
299636,90323
253503,159622
72698,191906
303553,149497
89182,265137
11085,121766
88697,189586
21837,179262
301960,119201
119367,166627
12804,61783
13144,61084
296219,150630
104892,79720
302528,111016
170031,1920
11716,161824
277801,80977
165343,280540
292417,208768
159408,47197
252493,272804
186354,15994
178330,208381
230489,43643
127173,238472
126245,134563
172971,59763
25299,28858
219867,92187
211175,3401
101422,293826
282653,268972
271875,165521
89285,311613
168054,274839
258393,124769
200521,200404
151115,203136
3012,170523
173025,274547
152709,131409
160207,149922
104695,147254
306378,215742
226236,228266
219165,77762
192665,180237
280985,178606
249850,155173
136761,39415
248714,65615
37847,33075
105540,283472
162287,279415
174307,68630
175565,163508
206120,94659
300380,154967
235301,181519
299853,108913
23797,82893
31855,31838
63370,174244
33045,42720
195525,184600
154885,19745
249106,157619
196023,234330
50278,129721
23372,305614
117233,306483
101317,86652
185664,133205
295613,272673
40604,13023
106864,234724
30161,26667
202108,154893
6522,144404
293896,49099
194392,43838
128455,147738
107403,45584
75166,90565
29366,205744
94641,203438
60655,86408
119823,60544
81679,200644
77215,179496
238424,192339
270349,31468
50050,205293
238666,222521
110994,8251
78961,43724
258142,58333
238370,187041
160096,52033
253582,31996
286383,307533
274119,4669
86922,145261
61332,161059
1870,30135
35282,118368
229434,129219
29887,152001
293118,168574
18006,241412
312562,14469
31481,55602
120327,199018
98479,275485
120174,133252
126203,27651
122414,129137
72392,211675
254235,310743
122768,208933
190342,10245
20988,241047
127239,182891
278387,276656
232125,285520
287628,86140
35892,129041
83821,231124
115455,81897
294132,116249
24741,299808
40880,219176
60027,174640
91138,86120
39219,149566
53805,286072
211413,123111
267069,206959
180750,53573
307855,178789
279301,241978
122057,21466
17184,92876
136146,158327
124180,16030
31711,306864
14297,114614
103715,211793
256896,18540
66382,16001
310436,84036
42695,197280
220540,268020
9009,96572
153618,76254
293623,282104
38265,182843
81515,39314
33818,94875
17769,81654
184501,44956
127899,277974
238001,308798
96387,52299
302772,15561
196714,299620
311534,181842
271533,105879
108761,225673
18426,241715
309701,120487
151525,145812
61408,186144
232144,86096
78558,119904
218872,236130
161572,201598
126547,186868
47321,33653
161672,80340
70301,247751
252028,310751
223613,141616
218991,299750
7363,308195
124734,92071
5129,33717
173614,58682
231769,134199
66599,212404
79330,71966
177227,205759
39526,310207
34635,230003
115451,304194
162423,298821
38544,104360
31861,212309
34153,2236
152517,256486
42872,146120
189505,16363
153338,119755
110106,259467
230973,10429
178934,158617
58173,71070
135366,251288
166217,81569
2264,4673
84306,300428
108506,1947
280756,157106
201016,104076
235693,170868
36773,228597
273375,200317
132716,191051
224048,199153
194216,30985
300555,160072
78309,45535
80724,219925
244699,35436
131821,201980
29897,56535
74445,100886
262853,277704
102206,14032
173054,180822
273151,11551
105850,156398
283993,108825
39477,171540
228728,156415
223709,172010
210622,152314
66118,200356
169538,31321
236227,9041
147233,90791
115596,63593
222462,280751
158212,6342
250068,192333
199453,62075
262415,13966
218151,64673
135666,36832
90570,65849
101396,187546
190554,195293
228129,134427
120279,69393
69365,298519
39232,213801
266460,110216
182835,141212
63208,143343
232197,120628
203960,32642
284988,157628
21725,293395
141669,253448
90684,269270
269670,27239
279276,151424
219645,196965
64132,260610
10961,128552
51335,83566
291705,169691
33309,12917
160396,69828
230258,286055
161171,146752
286989,168865
139320,246504
168340,296571
98507,238894
272429,236052
137488,310558
226493,280774
111284,144174
255815,23083
18586,111822
218873,42043
252552,58438
16673,47885
65983,181608
20519,175669
8420,303947
136514,146279
299416,29261
17240,173402
42864,183088
304939,244641
50469,287514
184793,66707
277631,290161
269423,95775
299581,85463
66670,206361
122987,293017
304621,44352
271389,132280
137424,92977
301480,264242
234123,17562
302567,123912
265240,6982
286978,33736
256391,280749
80341,19638
248256,68605
236508,225396
80190,207601
210192,12860
151188,217489
129531,113831
88554,154878
249691,24039
182304,203375
221063,200046
254911,17681
234775,268190
197985,66312
295113,78261
35664,77635
149745,170854
283502,224795
212529,82323
252783,45655
48008,206674
65995,113511
250002,141182
27698,119261
629,273367
22709,267496
225019,74639
243943,177929
120090,179044
298663,149056
38387,234371
291649,111530
34350,257862
78141,172510
240188,176138
154616,89579
215900,292552
284149,182521
276342,243952
99948,145442
246538,148113
99242,113968
80043,7547
255709,227921
153162,208659
259437,225777
54696,171713
212894,276885
173992,120480
120681,95424
27777,138327
119161,262842
266655,94874
